"Comas";"Ile";"TrancheAge";"Sexe";"CSP";"StatutMarital";"StatutOccupation";"StatutMaritalFreq";"AgeMin";"AgeMax"
"Ahe";"Ahe";"40 - 49 ans";"Femme";"Sans emploi";"Marié(e)";"Propriétaire du sol et du logement";0,58695652173913;40;49
"Ahe";"Ahe";"40 - 49 ans";"Homme";"Agriculteurs exploitants";"Célibataire";"Propriétaire du sol et du logement";0,163934426229508;40;49
"Ahe";"Ahe";"40 - 49 ans";"Homme";"Artisans, commerçants et chefs d'entreprise";"Marié(e)";"Propriétaire du sol et du logement";0,0655737704918033;40;49
"Ahe";"Ahe";"40 - 49 ans";"Homme";"Employés";"Célibataire";"Propriétaire du sol et du logement";0,114754098360656;40;49
"Ahe";"Ahe";"40 - 49 ans";"Homme";"Ouvriers";"Célibataire";"Non renseigné";0,508196721311475;40;49
"Ahe";"Ahe";"40 - 49 ans";"Homme";"Professions intermédiaires";"Marié(e)";"Locataire du logement, loué meublé";0,0163934426229508;40;49
"Ahe";"Ahe";"40 - 49 ans";"Homme";"Sans emploi";"Célibataire";"Propriétaire du sol et du logement";0,131147540983607;40;49
"Ahe";"Ahe";"50 - 59 ans";"Femme";"Artisans, commerçants et chefs d'entreprise";"Célibataire";"Propriétaire du logement et terrain pris en location";0,142857142857143;50;59
"Ahe";"Ahe";"50 - 59 ans";"Femme";"Ouvriers";"Célibataire";"Non renseigné";0,142857142857143;50;59
"Ahe";"Ahe";"50 - 59 ans";"Femme";"Professions intermédiaires";"Célibataire";"Locataire du logement, loué vide";0,0714285714285714;50;59
"Ahe";"Ahe";"50 - 59 ans";"Femme";"Sans emploi";"Célibataire";"Propriétaire du sol et du logement";0,642857142857143;50;59
"Ahe";"Ahe";"50 - 59 ans";"Homme";"Agriculteurs exploitants";"Célibataire";"Logé gratuitement (parents, amis, employeurs)";0,214285714285714;50;59
"Ahe";"Ahe";"50 - 59 ans";"Homme";"Artisans, commerçants et chefs d'entreprise";"Célibataire";"Propriétaire du sol et du logement";0,0357142857142857;50;59
"Ahe";"Ahe";"50 - 59 ans";"Homme";"Employés";"Célibataire";"Propriétaire du sol et du logement";0,142857142857143;50;59
"Ahe";"Ahe";"50 - 59 ans";"Homme";"Ouvriers";"Marié(e)";"Propriétaire du sol et du logement";0,178571428571429;50;59
"Ahe";"Ahe";"50 - 59 ans";"Homme";"Sans emploi";"Célibataire";"Propriétaire du sol et du logement";0,428571428571429;50;59
"Ahe";"Ahe";"60 ans +";"Femme";"Agriculteurs exploitants";"Célibataire";"Propriétaire du sol et du logement";0,0526315789473684;60;150
"Ahe";"Ahe";"60 ans +";"Femme";"Sans emploi";"Marié(e)";"Propriétaire du sol et du logement";0,947368421052632;60;150
"Ahe";"Ahe";"60 ans +";"Homme";"Agriculteurs exploitants";"Marié(e)";"Propriétaire du sol et du logement";0,12;60;150
"Ahe";"Ahe";"60 ans +";"Homme";"Ouvriers";"Marié(e)";"Non renseigné";0,08;60;150
"Ahe";"Ahe";"60 ans +";"Homme";"Sans emploi";"Marié(e)";"Propriétaire du sol et du logement";0,8;60;150
"Amanu";"Amanu";"0 - 13 ans";"Femme";"Sans emploi";"Non concerné";"Propriétaire du sol et du logement";1;0;13
"Amanu";"Amanu";"0 - 13 ans";"Homme";"Sans emploi";"Non concerné";"Propriétaire du sol et du logement";1;0;13
"Amanu";"Amanu";"14 - 19 ans";"Femme";"Agriculteurs exploitants";"Célibataire";"Propriétaire du sol et du logement";0,0909090909090909;14;19
"Amanu";"Amanu";"14 - 19 ans";"Femme";"Sans emploi";"Célibataire";"Propriétaire du sol et du logement";0,909090909090909;14;19
"Amanu";"Amanu";"14 - 19 ans";"Homme";"Agriculteurs exploitants";"Célibataire";"Propriétaire du sol et du logement";0,0833333333333333;14;19
"Amanu";"Amanu";"14 - 19 ans";"Homme";"Sans emploi";"Célibataire";"Propriétaire du sol et du logement";0,916666666666667;14;19
"Amanu";"Amanu";"20 - 29 ans";"Femme";"Agriculteurs exploitants";"Célibataire";"Propriétaire du sol et du logement";0,4;20;29
"Amanu";"Amanu";"20 - 29 ans";"Femme";"Employés";"Célibataire";"Propriétaire du sol et du logement";0,04;20;29
"Amanu";"Amanu";"20 - 29 ans";"Femme";"Professions intermédiaires";"Célibataire";"Logé gratuitement (parents, amis, employeurs)";0,12;20;29
"Amanu";"Amanu";"20 - 29 ans";"Femme";"Sans emploi";"Célibataire";"Propriétaire du sol et du logement";0,44;20;29
"Amanu";"Amanu";"20 - 29 ans";"Homme";"Agriculteurs exploitants";"Célibataire";"Propriétaire du sol et du logement";0,631578947368421;20;29
"Amanu";"Amanu";"20 - 29 ans";"Homme";"Employés";"Célibataire";"Logé gratuitement (parents, amis, employeurs)";0,105263157894737;20;29
"Amanu";"Amanu";"20 - 29 ans";"Homme";"Ouvriers";"Marié(e)";"Propriétaire du sol et du logement";0,0526315789473684;20;29
"Amanu";"Amanu";"20 - 29 ans";"Homme";"Sans emploi";"Célibataire";"Propriétaire du sol et du logement";0,210526315789474;20;29
"Amanu";"Amanu";"30 - 39 ans";"Femme";"Agriculteurs exploitants";"Célibataire";"Propriétaire du sol et du logement";0,461538461538462;30;39
"Amanu";"Amanu";"30 - 39 ans";"Femme";"Artisans, commerçants et chefs d'entreprise";"Célibataire";"Propriétaire du sol et du logement";0,153846153846154;30;39
"Amanu";"Amanu";"30 - 39 ans";"Femme";"Employés";"Marié(e)";"Propriétaire du sol et du logement";0,0769230769230769;30;39
"Amanu";"Amanu";"30 - 39 ans";"Femme";"Sans emploi";"Célibataire";"Propriétaire du sol et du logement";0,307692307692308;30;39
"Amanu";"Amanu";"30 - 39 ans";"Homme";"Agriculteurs exploitants";"Célibataire";"Propriétaire du sol et du logement";0,75;30;39
"Amanu";"Amanu";"30 - 39 ans";"Homme";"Artisans, commerçants et chefs d'entreprise";"Célibataire";"Propriétaire du sol et du logement";0,125;30;39
"Amanu";"Amanu";"30 - 39 ans";"Homme";"Ouvriers";"Célibataire";"Propriétaire du sol et du logement";0,125;30;39
"Amanu";"Amanu";"40 - 49 ans";"Femme";"Agriculteurs exploitants";"Célibataire";"Logé gratuitement (parents, amis, employeurs)";0,2;40;49
"Amanu";"Amanu";"40 - 49 ans";"Femme";"Ouvriers";"Marié(e)";"Propriétaire du sol et du logement";0,2;40;49
"Amanu";"Amanu";"40 - 49 ans";"Femme";"Sans emploi";"Célibataire";"Logé gratuitement (parents, amis, employeurs)";0,6;40;49
"Amanu";"Amanu";"40 - 49 ans";"Homme";"Agriculteurs exploitants";"Marié(e)";"Propriétaire du sol et du logement";0,857142857142857;40;49
"Amanu";"Amanu";"40 - 49 ans";"Homme";"Ouvriers";"Marié(e)";"Logé gratuitement (parents, amis, employeurs)";0,142857142857143;40;49
"Amanu";"Amanu";"50 - 59 ans";"Femme";"Employés";"Veuf,veuve";"Propriétaire du sol et du logement";0,142857142857143;50;59
"Amanu";"Amanu";"50 - 59 ans";"Femme";"Sans emploi";"Marié(e)";"Propriétaire du sol et du logement";0,857142857142857;50;59
"Amanu";"Amanu";"50 - 59 ans";"Homme";"Agriculteurs exploitants";"Marié(e)";"Logé gratuitement (parents, amis, employeurs)";0,75;50;59
"Amanu";"Amanu";"50 - 59 ans";"Homme";"Employés";"Marié(e)";"Propriétaire du sol et du logement";0,25;50;59
"Amanu";"Amanu";"60 ans +";"Femme";"Sans emploi";"Marié(e)";"Propriétaire du sol et du logement";1;60;150
"Amanu";"Amanu";"60 ans +";"Homme";"Agriculteurs exploitants";"Célibataire";"Propriétaire du sol et du logement";0,125;60;150
"Amanu";"Amanu";"60 ans +";"Homme";"Sans emploi";"Marié(e)";"Propriétaire du sol et du logement";0,875;60;150
"Amanu";"Tauere";"20 - 29 ans";"Femme";"Agriculteurs exploitants";"Célibataire";"Logé gratuitement (parents, amis, employeurs)";1;20;29
"Amanu";"Tauere";"50 - 59 ans";"Homme";"Sans emploi";"Marié(e)";"Logé gratuitement (parents, amis, employeurs)";1;50;59
"Amanu";"Tauere";"60 ans +";"Homme";"Sans emploi";"Célibataire";"Propriétaire du sol et du logement";1;60;150
"Amaru";"Rimatara";"0 - 13 ans";"Femme";"Sans emploi";"Non concerné";"Propriétaire du sol et du logement";1;0;13
"Amaru";"Rimatara";"0 - 13 ans";"Homme";"Sans emploi";"Non concerné";"Propriétaire du sol et du logement";1;0;13
"Amaru";"Rimatara";"14 - 19 ans";"Femme";"Sans emploi";"Célibataire";"Propriétaire du sol et du logement";1;14;19
"Amaru";"Rimatara";"14 - 19 ans";"Homme";"Ouvriers";"Célibataire";"Propriétaire du sol et du logement";0,111111111111111;14;19
"Amaru";"Rimatara";"14 - 19 ans";"Homme";"Sans emploi";"Célibataire";"Propriétaire du sol et du logement";0,888888888888889;14;19
"Amaru";"Rimatara";"20 - 29 ans";"Femme";"Employés";"Célibataire";"Propriétaire du sol et du logement";0,117647058823529;20;29
"Amaru";"Rimatara";"20 - 29 ans";"Femme";"Ouvriers";"Célibataire";"Propriétaire du sol et du logement";0,176470588235294;20;29
"Amaru";"Rimatara";"20 - 29 ans";"Femme";"Professions intermédiaires";"Célibataire";"Locataire du logement, loué meublé";0,0588235294117647;20;29
"Amaru";"Rimatara";"20 - 29 ans";"Femme";"Sans emploi";"Célibataire";"Propriétaire du sol et du logement";0,647058823529412;20;29
"Amaru";"Rimatara";"20 - 29 ans";"Homme";"Ouvriers";"Célibataire";"Propriétaire du sol et du logement";0,307692307692308;20;29
"Amaru";"Rimatara";"20 - 29 ans";"Homme";"Professions intermédiaires";"Célibataire";"Logé gratuitement (parents, amis, employeurs)";0,115384615384615;20;29
"Amaru";"Rimatara";"20 - 29 ans";"Homme";"Sans emploi";"Célibataire";"Propriétaire du sol et du logement";0,576923076923077;20;29
"Amaru";"Rimatara";"30 - 39 ans";"Femme";"Artisans, commerçants et chefs d'entreprise";"Célibataire";"Propriétaire du sol et du logement";0,125;30;39
"Amaru";"Rimatara";"30 - 39 ans";"Femme";"Employés";"Célibataire";"Propriétaire du sol et du logement";0,1875;30;39
"Amaru";"Rimatara";"30 - 39 ans";"Femme";"Professions intermédiaires";"Célibataire";"Locataire du logement, loué meublé";0,1875;30;39
"Amaru";"Rimatara";"30 - 39 ans";"Femme";"Sans emploi";"Célibataire";"Propriétaire du sol et du logement";0,5;30;39
"Amaru";"Rimatara";"30 - 39 ans";"Homme";"Cadres et professions intellectuelles supérieures";"Célibataire";"Locataire du logement, loué meublé";0,0588235294117647;30;39
"Amaru";"Rimatara";"30 - 39 ans";"Homme";"Employés";"Célibataire";"Propriétaire du sol et du logement";0,0588235294117647;30;39
"Amaru";"Rimatara";"30 - 39 ans";"Homme";"Ouvriers";"Célibataire";"Propriétaire du sol et du logement";0,294117647058824;30;39
"Amaru";"Rimatara";"30 - 39 ans";"Homme";"Professions intermédiaires";"Célibataire";"Logé gratuitement (parents, amis, employeurs)";0,235294117647059;30;39
"Amaru";"Rimatara";"30 - 39 ans";"Homme";"Sans emploi";"Célibataire";"Propriétaire du sol et du logement";0,352941176470588;30;39
"Amaru";"Rimatara";"40 - 49 ans";"Femme";"Artisans, commerçants et chefs d'entreprise";"Marié(e)";"Propriétaire du sol et du logement";0,1;40;49
"Amaru";"Rimatara";"40 - 49 ans";"Femme";"Employés";"Marié(e)";"Propriétaire du sol et du logement";0,05;40;49
"Amaru";"Rimatara";"40 - 49 ans";"Femme";"Ouvriers";"Célibataire";"Propriétaire du sol et du logement";0,15;40;49
"Amaru";"Rimatara";"40 - 49 ans";"Femme";"Professions intermédiaires";"Célibataire";"Propriétaire du sol et du logement";0,05;40;49
"Amaru";"Rimatara";"40 - 49 ans";"Femme";"Sans emploi";"Marié(e)";"Propriétaire du sol et du logement";0,65;40;49
"Amaru";"Rimatara";"40 - 49 ans";"Homme";"Agriculteurs exploitants";"Célibataire";"Propriétaire du sol et du logement";0,166666666666667;40;49
"Amaru";"Rimatara";"40 - 49 ans";"Homme";"Employés";"Marié(e)";"Propriétaire du sol et du logement";0,0555555555555556;40;49
"Amaru";"Rimatara";"40 - 49 ans";"Homme";"Ouvriers";"Marié(e)";"Propriétaire du sol et du logement";0,388888888888889;40;49
"Amaru";"Rimatara";"40 - 49 ans";"Homme";"Sans emploi";"Célibataire";"Propriétaire du sol et du logement";0,388888888888889;40;49
"Amaru";"Rimatara";"50 - 59 ans";"Femme";"Artisans, commerçants et chefs d'entreprise";"Marié(e)";"Propriétaire du sol et du logement";0,181818181818182;50;59
"Amaru";"Rimatara";"50 - 59 ans";"Femme";"Professions intermédiaires";"Marié(e)";"Propriétaire du sol et du logement";0,272727272727273;50;59
"Amaru";"Rimatara";"50 - 59 ans";"Femme";"Sans emploi";"Marié(e)";"Propriétaire du sol et du logement";0,545454545454545;50;59
"Amaru";"Rimatara";"50 - 59 ans";"Homme";"Artisans, commerçants et chefs d'entreprise";"Célibataire";"Propriétaire du sol et du logement";0,0769230769230769;50;59
"Amaru";"Rimatara";"50 - 59 ans";"Homme";"Employés";"Marié(e)";"Logé gratuitement (parents, amis, employeurs)";0,0769230769230769;50;59
"Amaru";"Rimatara";"50 - 59 ans";"Homme";"Ouvriers";"Marié(e)";"Propriétaire du sol et du logement";0,307692307692308;50;59
"Amaru";"Rimatara";"50 - 59 ans";"Homme";"Professions intermédiaires";"Marié(e)";"Logé gratuitement (parents, amis, employeurs)";0,153846153846154;50;59
"Amaru";"Rimatara";"50 - 59 ans";"Homme";"Sans emploi";"Célibataire";"Propriétaire du sol et du logement";0,384615384615385;50;59
"Amaru";"Rimatara";"60 ans +";"Femme";"Ouvriers";"Célibataire";"Propriétaire du sol et du logement";0,0555555555555556;60;150
"Amaru";"Rimatara";"60 ans +";"Femme";"Sans emploi";"Veuf,veuve";"Propriétaire du sol et du logement";0,944444444444444;60;150
"Amaru";"Rimatara";"60 ans +";"Homme";"Agriculteurs exploitants";"Marié(e)";"Propriétaire du sol et du logement";0,0833333333333333;60;150
"Amaru";"Rimatara";"60 ans +";"Homme";"Artisans, commerçants et chefs d'entreprise";"Veuf,veuve";"Propriétaire du sol et du logement";0,0833333333333333;60;150
"Amaru";"Rimatara";"60 ans +";"Homme";"Sans emploi";"Marié(e)";"Propriétaire du sol et du logement";0,833333333333333;60;150
"Anaa";"Anaa";"0 - 13 ans";"Femme";"Sans emploi";"Non concerné";"Propriétaire du sol et du logement";1;0;13
"Anaa";"Anaa";"0 - 13 ans";"Homme";"Sans emploi";"Non concerné";"Propriétaire du sol et du logement";1;0;13
"Anaa";"Anaa";"14 - 19 ans";"Femme";"Agriculteurs exploitants";"Célibataire";"Propriétaire du sol et du logement";0,037037037037037;14;19
"Anaa";"Anaa";"14 - 19 ans";"Femme";"Sans emploi";"Célibataire";"Propriétaire du sol et du logement";0,962962962962963;14;19
"Anaa";"Anaa";"14 - 19 ans";"Homme";"Agriculteurs exploitants";"Célibataire";"Propriétaire du sol et du logement";0,115384615384615;14;19
"Anaa";"Anaa";"14 - 19 ans";"Homme";"Sans emploi";"Célibataire";"Propriétaire du sol et du logement";0,884615384615385;14;19
"Anaa";"Anaa";"20 - 29 ans";"Femme";"Artisans, commerçants et chefs d'entreprise";"Célibataire";"Propriétaire du sol et du logement";0,0909090909090909;20;29
"Anaa";"Anaa";"20 - 29 ans";"Femme";"Employés";"Célibataire";"Propriétaire du sol et du logement";0,151515151515152;20;29
"Anaa";"Anaa";"20 - 29 ans";"Femme";"Ouvriers";"Célibataire";"Propriétaire du sol et du logement";0,0606060606060606;20;29
"Anaa";"Anaa";"20 - 29 ans";"Femme";"Professions intermédiaires";"Célibataire";"Propriétaire du sol et du logement";0,0909090909090909;20;29
"Anaa";"Anaa";"20 - 29 ans";"Femme";"Sans emploi";"Célibataire";"Propriétaire du sol et du logement";0,606060606060606;20;29
"Anaa";"Anaa";"20 - 29 ans";"Homme";"Agriculteurs exploitants";"Célibataire";"Propriétaire du sol et du logement";0,327272727272727;20;29
"Anaa";"Anaa";"20 - 29 ans";"Homme";"Employés";"Célibataire";"Propriétaire du sol et du logement";0,0727272727272727;20;29
"Anaa";"Anaa";"20 - 29 ans";"Homme";"Ouvriers";"Célibataire";"Propriétaire du sol et du logement";0,109090909090909;20;29
"Anaa";"Anaa";"20 - 29 ans";"Homme";"Sans emploi";"Célibataire";"Propriétaire du sol et du logement";0,490909090909091;20;29
"Anaa";"Anaa";"30 - 39 ans";"Femme";"Agriculteurs exploitants";"Célibataire";"Propriétaire du sol et du logement";0,0857142857142857;30;39
"Anaa";"Anaa";"30 - 39 ans";"Femme";"Artisans, commerçants et chefs d'entreprise";"Marié(e)";"Propriétaire du sol et du logement";0,0285714285714286;30;39
"Anaa";"Anaa";"30 - 39 ans";"Femme";"Employés";"Marié(e)";"Propriétaire du sol et du logement";0,0571428571428571;30;39
"Anaa";"Anaa";"30 - 39 ans";"Femme";"Ouvriers";"Célibataire";"Propriétaire du sol et du logement";0,228571428571429;30;39
"Anaa";"Anaa";"30 - 39 ans";"Femme";"Professions intermédiaires";"Marié(e)";"Propriétaire du sol et du logement";0,0285714285714286;30;39
"Anaa";"Anaa";"30 - 39 ans";"Femme";"Sans emploi";"Célibataire";"Propriétaire du sol et du logement";0,571428571428571;30;39
"Anaa";"Anaa";"30 - 39 ans";"Homme";"Agriculteurs exploitants";"Célibataire";"Propriétaire du sol et du logement";0,266666666666667;30;39
"Anaa";"Anaa";"30 - 39 ans";"Homme";"Artisans, commerçants et chefs d'entreprise";"Célibataire";"Propriétaire du sol et du logement";0,0222222222222222;30;39
"Anaa";"Anaa";"30 - 39 ans";"Homme";"Employés";"Marié(e)";"Propriétaire du sol et du logement";0,111111111111111;30;39
"Anaa";"Anaa";"30 - 39 ans";"Homme";"Ouvriers";"Célibataire";"Propriétaire du sol et du logement";0,155555555555556;30;39
"Anaa";"Anaa";"30 - 39 ans";"Homme";"Sans emploi";"Célibataire";"Propriétaire du sol et du logement";0,444444444444444;30;39
"Anaa";"Anaa";"40 - 49 ans";"Femme";"Agriculteurs exploitants";"Marié(e)";"Propriétaire du sol et du logement";0,166666666666667;40;49
"Anaa";"Anaa";"40 - 49 ans";"Femme";"Artisans, commerçants et chefs d'entreprise";"Célibataire";"Propriétaire du sol et du logement";0,1;40;49
"Anaa";"Anaa";"40 - 49 ans";"Femme";"Employés";"Célibataire";"Propriétaire du sol et du logement";0,0333333333333333;40;49
"Anaa";"Anaa";"40 - 49 ans";"Femme";"Ouvriers";"Célibataire";"Propriétaire du sol et du logement";0,0666666666666667;40;49
"Anaa";"Anaa";"40 - 49 ans";"Femme";"Professions intermédiaires";"Marié(e)";"Propriétaire du sol et du logement";0,0333333333333333;40;49
"Anaa";"Anaa";"40 - 49 ans";"Femme";"Sans emploi";"Marié(e)";"Propriétaire du sol et du logement";0,6;40;49
"Anaa";"Anaa";"40 - 49 ans";"Homme";"Agriculteurs exploitants";"Célibataire";"Propriétaire du sol et du logement";0,333333333333333;40;49
"Anaa";"Anaa";"40 - 49 ans";"Homme";"Artisans, commerçants et chefs d'entreprise";"Célibataire";"Propriétaire du sol et du logement";0,0416666666666667;40;49
"Anaa";"Anaa";"40 - 49 ans";"Homme";"Employés";"Marié(e)";"Propriétaire du sol et du logement";0,0833333333333333;40;49
"Anaa";"Anaa";"40 - 49 ans";"Homme";"Ouvriers";"Célibataire";"Propriétaire du sol et du logement";0,25;40;49
"Anaa";"Anaa";"40 - 49 ans";"Homme";"Professions intermédiaires";"Célibataire";"Propriétaire du sol et du logement";0,0416666666666667;40;49
"Anaa";"Anaa";"40 - 49 ans";"Homme";"Sans emploi";"Célibataire";"Propriétaire du sol et du logement";0,25;40;49
"Anaa";"Anaa";"50 - 59 ans";"Femme";"Agriculteurs exploitants";"Marié(e)";"Propriétaire du sol et du logement";0,185185185185185;50;59
"Anaa";"Anaa";"50 - 59 ans";"Femme";"Artisans, commerçants et chefs d'entreprise";"Marié(e)";"Propriétaire du sol et du logement";0,222222222222222;50;59
"Anaa";"Anaa";"50 - 59 ans";"Femme";"Employés";"Marié(e)";"Propriétaire du sol et du logement";0,148148148148148;50;59
"Anaa";"Anaa";"50 - 59 ans";"Femme";"Professions intermédiaires";"Marié(e)";"Propriétaire du sol et du logement";0,037037037037037;50;59
