"Comas";"Ile";"Sexe";"TrancheAge";"CS8";"Menages";"Individus";"Depenses";"Ressources";"DMM"
"Anau";"Bora Bora";"Homme";"20 - 29 ans";"Agricult. exploitant";;16,9838255892126;249135,057026268;8142045,98746852;
"Anau";"Bora Bora";"Homme";"20 - 29 ans";"Cadre supérieur";;17,8211043657549;241646,472365875;5181735,58980436;
"Anau";"Bora Bora";"Homme";"20 - 29 ans";"Profess. interméd.";19,3039273480596;19,3039273480596;59092331,8184109;46117082,4345144;255096,328124265
"Anau";"Bora Bora";"Homme";"20 - 29 ans";"Employé";37,5085008553746;139,60318896143;112153694,75386;209563645,39532;249173,947674562
"Anau";"Bora Bora";"Homme";"20 - 29 ans";"Ouvrier";35,7987730555787;35,7987730555787;68007392,1835685;67790635,1107101;158309,411140025
"Anau";"Bora Bora";"Homme";"20 - 29 ans";"Chômeur inactif";;50,3059325618753;70718,2016071781;158844,717484679;
"Anau";"Bora Bora";"Homme";"30 - 39 ans";"Agricult. exploitant";;16,9838255892126;367642,624850093;7201142,04982614;
"Anau";"Bora Bora";"Homme";"30 - 39 ans";"Artisan chef d'ent.";53,3929726038426;71,4761520337998;226978032,173773;226632420,5268;354257,032190784
"Anau";"Bora Bora";"Homme";"30 - 39 ans";"Profess. interméd.";53,5495369279114;53,5495369279114;198830244,439897;181156438,367197;309417,933136632
"Anau";"Bora Bora";"Homme";"30 - 39 ans";"Employé";32,1524126384959;49,6252181094019;98472368,741348;120306177,672207;255222,860589337
"Anau";"Bora Bora";"Homme";"30 - 39 ans";"Ouvrier";34,9456109418119;64,7938051586852;148565249,51767;126909482,254149;354277,321991039
"Anau";"Bora Bora";"Homme";"40 - 49 ans";"Agricult. exploitant";;18,204573507315;0;3640914,701463;
"Anau";"Bora Bora";"Homme";"40 - 49 ans";"Profess. interméd.";33,6000653740895;33,6000653740895;95410572,4849755;89641187,3766669;236632,903891488
"Anau";"Bora Bora";"Homme";"40 - 49 ans";"Employé";35,4504741607298;35,4504741607298;134625973,806215;91488825,6554855;316464,911009444
"Anau";"Bora Bora";"Homme";"40 - 49 ans";"Ouvrier";18,0831794299572;33,9676511784251;75179688,9334456;75449692,1798433;346453,128005154
"Anau";"Bora Bora";"Homme";"40 - 49 ans";"Chômeur inactif";;35,7477194716432;45409,0996955988;34066627,0598148;
"Anau";"Bora Bora";"Homme";"50 - 59 ans";"Employé";67,9001321101391;67,9001321101391;242790917,225404;184594878,657211;297975,509129078
"Anau";"Bora Bora";"Homme";"50 - 59 ans";"Ouvrier";18,9204582064995;35,6422087315098;18771660,3273618;66880521,6984536;82677,9674259044
"Anau";"Bora Bora";"Homme";"50 - 59 ans";"Chômeur inactif";15,5520561908434;32,7627865975471;22612461,9692336;0;121165,446397945
"Anau";"Bora Bora";"Homme";"60 ans +";"Profess. interméd.";19,1825332707018;19,1825332707018;73275085,4778525;176786226,622788;318323,812448728
"Anau";"Bora Bora";"Homme";"60 ans +";"Retraité";17,472805470906;52,1722246857401;40168827,8781247;55938045,9511356;191577,8395605
"Arue";"Tahiti";"Femme";"0 - 13 ans";"Moins de 13 ans";;1322,9270192987;130942380,755011;0;
"Arue";"Tahiti";"Femme";"14 - 19 ans";"Chômeur inactif";;276,808727420654;38264258,4169793;5747135,0892653;
"Arue";"Tahiti";"Femme";"20 - 29 ans";"Artisan chef d'ent.";;30,6674972501684;2834775,86043011;22080598,0201212;
"Arue";"Tahiti";"Femme";"20 - 29 ans";"Employé";;121,502911652758;13275164,0728386;125325097,249933;
"Arue";"Tahiti";"Femme";"20 - 29 ans";"Ouvrier";;21,0093818642289;976362,268608859;20925344,336772;
"Arue";"Tahiti";"Femme";"20 - 29 ans";"Chômeur inactif";;592,917015219058;58590638,2186525;344463838,175426;
"Arue";"Tahiti";"Femme";"30 - 39 ans";"Artisan chef d'ent.";;29,2391126447059;3056066,19556844;33373523,1726673;
"Arue";"Tahiti";"Femme";"30 - 39 ans";"Cadre supérieur";30,4210761991692;30,4210761991692;103267845,622037;118375708,549255;282884,594400753
"Arue";"Tahiti";"Femme";"30 - 39 ans";"Profess. interméd.";;88,3932420791579;16387568,4670752;436972480,371311;
"Arue";"Tahiti";"Femme";"30 - 39 ans";"Employé";31,0331542935867;128,243922142668;204496775,585005;272462372,675919;549135,218553623
"Arue";"Tahiti";"Femme";"30 - 39 ans";"Ouvrier";65,9889252051462;65,9889252051462;179274081,850498;164696781,192546;226394,152873849
"Arue";"Tahiti";"Femme";"30 - 39 ans";"Chômeur inactif";34,0538866161657;212,220469395601;97790820,5634414;27933385,0662532;239304,110535358
"Arue";"Tahiti";"Femme";"40 - 49 ans";"Artisan chef d'ent.";34,6102340661569;34,6102340661569;163955427,704141;35202948,2354056;394766,249848581
"Arue";"Tahiti";"Femme";"40 - 49 ans";"Cadre supérieur";;62,2348767395059;6221622,31202782;340653903,054428;
"Arue";"Tahiti";"Femme";"40 - 49 ans";"Profess. interméd.";93,6161521812425;159,55455271087;469791899,230562;786369112,104222;418189,85317925
"Arue";"Tahiti";"Femme";"40 - 49 ans";"Employé";62,9075458356855;128,006985171389;128100299,339597;252184589,976886;169693,870634368
"Arue";"Tahiti";"Femme";"40 - 49 ans";"Ouvrier";24,9521186802174;59,5941490110194;42223017,5938872;44739124,9464313;141013,468418624
"Arue";"Tahiti";"Femme";"40 - 49 ans";"Chômeur inactif";34,6102340661569;267,85494973721;97709477,672195;82327890,2068461;235261,525741743
"Arue";"Tahiti";"Femme";"50 - 59 ans";"Cadre supérieur";;100,87726138309;4572480,28622595;318731333,291588;
"Arue";"Tahiti";"Femme";"50 - 59 ans";"Profess. interméd.";29,272490627177;129,386641658785;331621280,499379;764018519,829867;944064,072314528
"Arue";"Tahiti";"Femme";"50 - 59 ans";"Employé";32,1937179531317;32,1937179531317;181640343,876799;158715029,508939;470175,434384524
"Arue";"Tahiti";"Femme";"50 - 59 ans";"Retraité";;64,4627045021829;1397460,86395054;112757354,567009;
"Arue";"Tahiti";"Femme";"50 - 59 ans";"Chômeur inactif";33,7952072520145;101,261108181508;113506344,138994;97330196,8858018;279887,675818853
"Arue";"Tahiti";"Femme";"60 ans +";"Profess. interméd.";;33,7952072520145;3660366,9633678;202771243,512087;
"Arue";"Tahiti";"Femme";"60 ans +";"Retraité";156,747442589724;441,459933033123;603718693,309569;1635419457,88273;320961,479676664
"Arue";"Tahiti";"Femme";"60 ans +";"Chômeur inactif";61,2441422474894;184,096959769872;82967563,3605591;144628088,380407;112891,835196914
"Arue";"Tahiti";"Homme";"0 - 13 ans";"Moins de 13 ans";;824,585060238455;91291609,8433268;0;
"Arue";"Tahiti";"Homme";"14 - 19 ans";"Agricult. exploitant";;34,6102340661569;1137696,51956608;249193685,27633;
"Arue";"Tahiti";"Homme";"14 - 19 ans";"Chômeur inactif";;440,233821492329;97608919,726472;11108869,3267805;
"Arue";"Tahiti";"Homme";"20 - 29 ans";"Profess. interméd.";;31,0331542935867;18494140,2553;17456149,2901425;
"Arue";"Tahiti";"Homme";"20 - 29 ans";"Employé";25,3177757236357;156,302487928995;63982123,0778744;203071701,671079;210596,841050506
"Arue";"Tahiti";"Homme";"20 - 29 ans";"Ouvrier";32,1937179531317;177,707579475337;146629074,556115;255102720,752182;379548,878577234
"Arue";"Tahiti";"Homme";"20 - 29 ans";"Chômeur inactif";;362,221131961692;20829826,800373;143279172,055873;
"Arue";"Tahiti";"Homme";"30 - 39 ans";"Profess. interméd.";61,6792516488369;156,122147187882;303307493,659855;475475092,097858;409791,360886772
"Arue";"Tahiti";"Homme";"30 - 39 ans";"Employé";147,706570790079;244,527046651963;764950748,15386;742294716,226641;431571,157183549
"Arue";"Tahiti";"Homme";"30 - 39 ans";"Ouvrier";95,7163434107629;129,511550662777;255658986,604964;229926090,739657;222583,884749802
"Arue";"Tahiti";"Homme";"30 - 39 ans";"Chômeur inactif";;86,040692129555;1935438,503736;0;
"Arue";"Tahiti";"Homme";"40 - 49 ans";"Artisan chef d'ent.";34,8549581954727;69,4651922616296;103151453,890063;172522410,15694;246620,708670226
"Arue";"Tahiti";"Homme";"40 - 49 ans";"Cadre supérieur";84,2650737570064;84,2650737570064;1026240843,75363;596571868,184171;1014893,43686348
"Arue";"Tahiti";"Homme";"40 - 49 ans";"Profess. interméd.";63,2929992608716;63,2929992608716;796731101,91646;492568900,721139;1048998,45588585
"Arue";"Tahiti";"Homme";"40 - 49 ans";"Employé";99,1201814907312;99,1201814907312;510441734,430959;479805444,963281;429143,798597237
"Arue";"Tahiti";"Homme";"40 - 49 ans";"Ouvrier";35,2223121605745;35,2223121605745;127239999,397026;138177798,327491;301040,239344485
"Arue";"Tahiti";"Homme";"40 - 49 ans";"Chômeur inactif";;52,0743324224607;127644,637071206;4747023,33018548;
"Arue";"Tahiti";"Homme";"50 - 59 ans";"Artisan chef d'ent.";36,7491587007091;36,7491587007091;389821886,602213;267211658,717674;883970,092524166
"Arue";"Tahiti";"Homme";"50 - 59 ans";"Cadre supérieur";101,260454321777;135,314340937942;580801190,247218;607329914,502925;477976,318706476
"Arue";"Tahiti";"Homme";"50 - 59 ans";"Profess. interméd.";66,405496126304;66,405496126304;456960254,523625;356306625,081017;573446,829429201
"Arue";"Tahiti";"Homme";"50 - 59 ans";"Employé";153,681279470295;185,874997423427;728675727,533747;1168480634,98138;395122,79897576
"Arue";"Tahiti";"Homme";"50 - 59 ans";"Ouvrier";33,9663597070943;85,7942710785557;12746220,5402928;107222966,182791;31271,6774533407
"Arue";"Tahiti";"Homme";"50 - 59 ans";"Retraité";164,899155449793;198,694362701807;407035691,992203;432169394,323137;205699,300926243
"Arue";"Tahiti";"Homme";"50 - 59 ans";"Chômeur inactif";;64,0363132305854;2753786,67847775;0;
"Arue";"Tahiti";"Homme";"60 ans +";"Cadre supérieur";32,1937179531317;32,1937179531317;237070018,194376;202820423,10473;613654,964558375
"Arue";"Tahiti";"Homme";"60 ans +";"Retraité";456,941170618251;583,891593190776;1679215465,57061;1905866687,05625;306242,096639157
"Arue";"Tahiti";"Homme";"60 ans +";"Chômeur inactif";;37,133005499127;0;35647685,2791619;
"Arutua";"Arutua";"Femme";"0 - 13 ans";"Moins de 13 ans";;127,435708205369;14118370,5428583;1285908,44749028;
"Arutua";"Arutua";"Femme";"14 - 19 ans";"Ouvrier";;14,0023076706298;1107579,68842986;37093491,7604185;
"Arutua";"Arutua";"Femme";"14 - 19 ans";"Chômeur inactif";;28,3624739848919;6403645,08428119;0;
"Arutua";"Arutua";"Femme";"20 - 29 ans";"Agricult. exploitant";;6,81351860539496;1426720,59688132;2439239,6607314;
"Arutua";"Arutua";"Femme";"20 - 29 ans";"Employé";;8,90568578442882;840518,624334392;5227637,55545972;
"Arutua";"Arutua";"Femme";"20 - 29 ans";"Ouvrier";13,1120140156007;33,2776464179835;52847314,5130695;23338222,2050111;335870,81823199
"Arutua";"Arutua";"Femme";"20 - 29 ans";"Chômeur inactif";7,30654792748003;33,9017225673142;4847241,74265221;3313707,48690667;55284,2212077296
"Arutua";"Arutua";"Femme";"30 - 39 ans";"Agricult. exploitant";;7,54664770886719;62017,7460831232;3169592,03772422;
"Arutua";"Arutua";"Femme";"30 - 39 ans";"Artisan chef d'ent.";7,01421269747049;14,3207606249505;12705080,9619542;5938726,96525881;150944,488354528
"Arutua";"Arutua";"Femme";"30 - 39 ans";"Employé";7,30654792748003;14,4953369927148;18031094,3254999;41089014,2163552;205649,946966116
"Arutua";"Arutua";"Femme";"30 - 39 ans";"Ouvrier";8,01355930664106;35,141168957872;28996017,6314406;157426054,126009;301530,781786012
"Arutua";"Arutua";"Femme";"30 - 39 ans";"Chômeur inactif";7,28043020316884;59,248744908487;14836480,4446642;6213194,92260536;169821,471518338
"Arutua";"Arutua";"Femme";"40 - 49 ans";"Agricult. exploitant";7,01421269747049;14,5869781306489;8512493,15448748;6227070,30729995;101133,863504944
"Arutua";"Arutua";"Femme";"40 - 49 ans";"Artisan chef d'ent.";7,48112429524436;7,48112429524436;9375611,77862945;16518322,4438995;104436,305389167
"Arutua";"Arutua";"Femme";"40 - 49 ans";"Employé";;21,4004967360438;238183,507125828;36137008,4606938;
"Arutua";"Arutua";"Femme";"40 - 49 ans";"Ouvrier";;14,7615544984132;0;10604674,7255769;
"Arutua";"Arutua";"Femme";"40 - 49 ans";"Chômeur inactif";;14,120066532875;672173,183136453;817622,232647395;
"Arutua";"Arutua";"Femme";"50 - 59 ans";"Agricult. exploitant";7,83898293887674;21,1342792303455;10917432,6267127;16250233,6261646;116059,195347148
"Arutua";"Arutua";"Femme";"50 - 59 ans";"Artisan chef d'ent.";7,30654792748003;12,5099317393741;1743764,41067697;20816277,1504234;19888,1472252061
"Arutua";"Arutua";"Femme";"50 - 59 ans";"Employé";;7,57276543317839;446646,547047896;13085738,6685323;
"Arutua";"Arutua";"Femme";"50 - 59 ans";"Retraité";14,6130958549601;28,9077387555994;40391304,7409727;92450684,1447689;230337,369654989
"Arutua";"Arutua";"Femme";"50 - 59 ans";"Chômeur inactif";;33,042128693493;5976340,15864669;0;
"Arutua";"Arutua";"Femme";"60 ans +";"Retraité";7,21490678954601;14,521454717026;6095533,39987855;11660819,7789098;70404,3907251238
"Arutua";"Arutua";"Femme";"60 ans +";"Chômeur inactif";6,81351860539496;34,7851431369983;16606371,8640011;30822543,6762757;203105,678893185
"Arutua";"Arutua";"Homme";"0 - 13 ans";"Moins de 13 ans";;172,557055289947;15565885,5203786;0;
"Arutua";"Arutua";"Homme";"14 - 19 ans";"Agricult. exploitant";;7,01421269747049;1101789,71992364;4208527,61848229;
"Arutua";"Arutua";"Homme";"14 - 19 ans";"Ouvrier";;21,4573142415629;1232706,992891;4632459,5225651;
"Arutua";"Arutua";"Homme";"14 - 19 ans";"Chômeur inactif";;52,0145934799749;3459146,74805823;0;
"Arutua";"Arutua";"Homme";"20 - 29 ans";"Agricult. exploitant";;37,1458188501788;3811665,1914413;30331338,0128355;
"Arutua";"Arutua";"Homme";"20 - 29 ans";"Employé";7,77345952525391;21,3088555981098;8083749,64224865;21985311,9890609;86659,7171223732
"Arutua";"Arutua";"Homme";"20 - 29 ans";"Ouvrier";37,9902919362409;93,9078814808259;38741092,5957048;141202599,506607;84980,2467533985
"Arutua";"Arutua";"Homme";"20 - 29 ans";"Chômeur inactif";;14,827077912036;567562,971643065;0;
"Arutua";"Arutua";"Homme";"30 - 39 ans";"Agricult. exploitant";13,6705667513086;38,7646595517834;18643952,253798;52886164,850524;113650,203102792
"Arutua";"Arutua";"Homme";"30 - 39 ans";"Artisan chef d'ent.";;7,30654792748003;0;255729,177461801;
"Arutua";"Arutua";"Homme";"30 - 39 ans";"Employé";;4,45284289221441;70258,7635917862;6732698,45302819;
"Arutua";"Arutua";"Homme";"30 - 39 ans";"Ouvrier";7,48112429524436;60,7195851723281;6893316,8949525;53759156,6587111;76785,6610729673
"Arutua";"Arutua";"Homme";"40 - 49 ans";"Agricult. exploitant";91,808841216447;99,2899655116914;1457434438,45168;2846190886,31215;1322888,60486364
"Arutua";"Arutua";"Homme";"40 - 49 ans";"Artisan chef d'ent.";7,77345952525391;7,77345952525391;23272024,5681553;34980567,8636426;249481,633548
"Arutua";"Arutua";"Homme";"40 - 49 ans";"Employé";7,48112429524436;7,48112429524436;13755412,618713;7720520,27269218;153223,5449719
"Arutua";"Arutua";"Homme";"40 - 49 ans";"Ouvrier";22,8273492536766;22,8273492536766;11908011,5820869;30438024,7927956;43471,2890874711
"Arutua";"Arutua";"Homme";"40 - 49 ans";"Chômeur inactif";7,77345952525391;7,77345952525391;4648450,43582083;5783453,88678891;49832,4932925
"Arutua";"Arutua";"Homme";"50 - 59 ans";"Agricult. exploitant";42,2163230120686;49,0298416174635;43054466,6301082;122450072,90132;84987,7953167546
"Arutua";"Arutua";"Homme";"50 - 59 ans";"Artisan chef d'ent.";6,98809497315929;6,98809497315929;17699238,4568041;22222142,0146465;211064,180399969
"Arutua";"Arutua";"Homme";"50 - 59 ans";"Cadre supérieur";7,94803589301823;7,94803589301823;7552290,45553576;8583878,76445969;79184,0331916666
"Arutua";"Arutua";"Homme";"50 - 59 ans";"Profess. interméd.";7,18878906523481;7,18878906523481;14334076,6113717;17253093,7565635;166162,391668667
"Arutua";"Arutua";"Homme";"50 - 59 ans";"Ouvrier";;7,30654792748003;470803,551161601;8767857,51297604;
"Arutua";"Arutua";"Homme";"50 - 59 ans";"Retraité";7,30654792748003;15,1455308663568;41862514,0850621;16481262,767719;477454,31564219
"Arutua";"Arutua";"Homme";"60 ans +";"Retraité";34,1459461999084;34,1459461999084;40219371,7982305;30917199,8076478;98155,5554763979
"Arutua";"Arutua";"Homme";"60 ans +";"Chômeur inactif";;;0;1534375,06477081;
"Atuona";"Hiva Oa";"Femme";"0 - 13 ans";"Moins de 13 ans";;285,529230360158;34669962,38018;0;
"Atuona";"Hiva Oa";"Femme";"14 - 19 ans";"Chômeur inactif";;71,8548393297642;8284342,85055097;0;
"Atuona";"Hiva Oa";"Femme";"20 - 29 ans";"Agricult. exploitant";;11,924024106802;198977,798543152;4209719,96653703;
"Atuona";"Hiva Oa";"Femme";"20 - 29 ans";"Artisan chef d'ent.";;30,5807128897319;2070658,87482564;27518264,2938617;
"Atuona";"Hiva Oa";"Femme";"20 - 29 ans";"Cadre supérieur";6,27351795564008;6,27351795564008;25272422,8620805;24466720,0269963;335702,432574266
"Atuona";"Hiva Oa";"Femme";"20 - 29 ans";"Profess. interméd.";;5,35360208809035;0;18469927,2039117;
"Atuona";"Hiva Oa";"Femme";"20 - 29 ans";"Employé";12,8439399743518;63,8737174048188;20159755,8964887;145890342,604692;130799,401226999
"Atuona";"Hiva Oa";"Femme";"20 - 29 ans";"Ouvrier";;29,458804913699;1656832,5272401;3087397,46051445;
"Atuona";"Hiva Oa";"Femme";"20 - 29 ans";"Chômeur inactif";;45,0194981864847;1703607,75726855;7314159,39578648;
"Atuona";"Hiva Oa";"Femme";"30 - 39 ans";"Agricult. exploitant";;12,0051454355101;361467,723968353;6381099,84495282;
"Atuona";"Hiva Oa";"Femme";"30 - 39 ans";"Artisan chef d'ent.";;18,8801780435207;349300,623950247;14196352,1778755;
"Atuona";"Hiva Oa";"Femme";"30 - 39 ans";"Cadre supérieur";6,03623806916892;6,03623806916892;60026291,0875584;34385478,4509253;828693,445593657
"Atuona";"Hiva Oa";"Femme";"30 - 39 ans";"Profess. interméd.";;;13819062,8936063;11470328,7396034;
"Atuona";"Hiva Oa";"Femme";"30 - 39 ans";"Employé";12,0189360613905;18,3123287425641;56563854,4039263;51650446,8646909;392185,673472598
"Atuona";"Hiva Oa";"Femme";"30 - 39 ans";"Ouvrier";6,09748467234352;25,6266333455289;7700221,08917352;24267108,0182975;105237,671801778
"Atuona";"Hiva Oa";"Femme";"30 - 39 ans";"Chômeur inactif";;24,6929268520988;51718,5967013948;3664720,9214509;
"Atuona";"Hiva Oa";"Femme";"40 - 49 ans";"Agricult. exploitant";;6,57042201871169;0;1813436,47716443;
"Atuona";"Hiva Oa";"Femme";"40 - 49 ans";"Artisan chef d'ent.";5,5296353713869;18,6307299577433;11080535,3554759;30659903,5308168;166987,131026338
"Atuona";"Hiva Oa";"Femme";"40 - 49 ans";"Cadre supérieur";;12,4107520790506;2360530,66239729;59373127,5852462;
"Atuona";"Hiva Oa";"Femme";"40 - 49 ans";"Profess. interméd.";;6,5505472931782;1523448,15319135;14149182,1532649;
"Atuona";"Hiva Oa";"Femme";"40 - 49 ans";"Employé";25,4031440849381;55,6196222087708;73195498,2430258;103392964,393208;240112,988895813
"Atuona";"Hiva Oa";"Femme";"40 - 49 ans";"Ouvrier";;7,02348463954636;220588,141176851;5309754,38749705;
"Atuona";"Hiva Oa";"Femme";"40 - 49 ans";"Chômeur inactif";;25,3082321303497;859529,72651124;4931951,26815802;
"Atuona";"Hiva Oa";"Femme";"50 - 59 ans";"Agricult. exploitant";;5,46838876821229;134816,341981478;2887309,26961609;
"Atuona";"Hiva Oa";"Femme";"50 - 59 ans";"Artisan chef d'ent.";;12,2010534443402;150475,917084801;5855775,5613249;
"Atuona";"Hiva Oa";"Femme";"50 - 59 ans";"Cadre supérieur";6,27351795564008;6,27351795564008;100296596,418575;64240823,8657544;1332274,771611
"Atuona";"Hiva Oa";"Femme";"50 - 59 ans";"Profess. interméd.";;6,27960205529318;705536,899578484;27283112,6416734;
"Atuona";"Hiva Oa";"Femme";"50 - 59 ans";"Employé";11,8230280525605;38,403242617053;39178708,6362204;110920422,993879;276146,886553706
"Atuona";"Hiva Oa";"Femme";"50 - 59 ans";"Ouvrier";13,1010945863564;24,0853281000752;28936645,1327853;21971001,2577465;184059,971363768
"Atuona";"Hiva Oa";"Femme";"50 - 59 ans";"Retraité";12,2821747730482;18,8327220662264;41375585,2047149;51585474,7563832;280729,227310166
"Atuona";"Hiva Oa";"Femme";"50 - 59 ans";"Chômeur inactif";;12,2760906733951;703577,925043087;2748260,82250413;
"Atuona";"Hiva Oa";"Femme";"60 ans +";"Artisan chef d'ent.";6,73266467612786;26,3903906553156;22252690,0826193;60714114,6608346;275431,932143216
"Atuona";"Hiva Oa";"Femme";"60 ans +";"Ouvrier";;12,0801826645651;163028,625745765;8823445,2415858;
"Atuona";"Hiva Oa";"Femme";"60 ans +";"Retraité";26,1072772181243;44,8450873297623;50655309,124384;86014022,8018514;161689,621062238
"Atuona";"Hiva Oa";"Femme";"60 ans +";"Chômeur inactif";;20,3127807085055;214630,604639216;16217255,2363909;
"Atuona";"Hiva Oa";"Homme";"0 - 13 ans";"Moins de 13 ans";;258,782311465171;34694531,3585618;0;
"Atuona";"Hiva Oa";"Homme";"14 - 19 ans";"Chômeur inactif";;39,5571935179255;12133159,2819763;1294063,65981718;
