"Comas";"Ile";"TrancheAge";"Sexe";"StatutMarital";"StatutOccupation";"StatutMaritalFreq";"AgeMin";"AgeMax"
"Faaa";"Tahiti";"30 - 39 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,517039288039939;30;39
"Faaa";"Tahiti";"40 - 49 ans";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,482814302191465;40;49
"Faaa";"Tahiti";"40 - 49 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,517185697808535;40;49
"Faaa";"Tahiti";"50 - 59 ans";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,475481907338519;50;59
"Faaa";"Tahiti";"50 - 59 ans";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,524518092661481;50;59
"Faaa";"Tahiti";"60 ans +";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,512168543407192;60;150
"Faaa";"Tahiti";"60 ans +";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,487831456592808;60;150
"Faaa";"Tahiti";;"Femme";"Veuf,veuve";"Propriétaire du logement et terrain pris en location";0,666666666666667;;150
"Faaa";"Tahiti";;"Homme";"Marié(e)";"Propriétaire du logement et terrain pris en location";0,333333333333333;;150
"Faaaha";"Tahaa";"0 - 13 ans";"Femme";"Non concerné";"Propriétaire du sol et du logement";0,444444444444444;0;13
"Faaaha";"Tahaa";"0 - 13 ans";"Homme";"Non concerné";"Propriétaire du sol et du logement";0,555555555555556;0;13
"Faaaha";"Tahaa";"14 - 19 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,456140350877193;14;19
"Faaaha";"Tahaa";"14 - 19 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,543859649122807;14;19
"Faaaha";"Tahaa";"20 - 29 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,472222222222222;20;29
"Faaaha";"Tahaa";"20 - 29 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,527777777777778;20;29
"Faaaha";"Tahaa";"30 - 39 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,5;30;39
"Faaaha";"Tahaa";"30 - 39 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,5;30;39
"Faaaha";"Tahaa";"40 - 49 ans";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,4375;40;49
"Faaaha";"Tahaa";"40 - 49 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,5625;40;49
"Faaaha";"Tahaa";"50 - 59 ans";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,435483870967742;50;59
"Faaaha";"Tahaa";"50 - 59 ans";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,564516129032258;50;59
"Faaaha";"Tahaa";"60 ans +";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,461538461538462;60;150
"Faaaha";"Tahaa";"60 ans +";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,538461538461538;60;150
"Faaite";"Faaite";"0 - 13 ans";"Femme";"Non concerné";"Propriétaire du sol et du logement";0,418181818181818;0;13
"Faaite";"Faaite";"0 - 13 ans";"Homme";"Non concerné";"Propriétaire du sol et du logement";0,581818181818182;0;13
"Faaite";"Faaite";"14 - 19 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,292682926829268;14;19
"Faaite";"Faaite";"14 - 19 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,707317073170732;14;19
"Faaite";"Faaite";"20 - 29 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,469135802469136;20;29
"Faaite";"Faaite";"20 - 29 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,530864197530864;20;29
"Faaite";"Faaite";"30 - 39 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,360655737704918;30;39
"Faaite";"Faaite";"30 - 39 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,639344262295082;30;39
"Faaite";"Faaite";"40 - 49 ans";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,444444444444444;40;49
"Faaite";"Faaite";"40 - 49 ans";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,555555555555556;40;49
"Faaite";"Faaite";"50 - 59 ans";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,4;50;59
"Faaite";"Faaite";"50 - 59 ans";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,6;50;59
"Faaite";"Faaite";"60 ans +";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,424242424242424;60;150
"Faaite";"Faaite";"60 ans +";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,575757575757576;60;150
"Faanui";"Bora Bora";"0 - 13 ans";"Femme";"Non concerné";"Propriétaire du sol et du logement";0,463519313304721;0;13
"Faanui";"Bora Bora";"0 - 13 ans";"Homme";"Non concerné";"Propriétaire du sol et du logement";0,536480686695279;0;13
"Faanui";"Bora Bora";"14 - 19 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,517647058823529;14;19
"Faanui";"Bora Bora";"14 - 19 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,482352941176471;14;19
"Faanui";"Bora Bora";"20 - 29 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,507216494845361;20;29
"Faanui";"Bora Bora";"20 - 29 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,492783505154639;20;29
"Faanui";"Bora Bora";"30 - 39 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,483333333333333;30;39
"Faanui";"Bora Bora";"30 - 39 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,516666666666667;30;39
"Faanui";"Bora Bora";"40 - 49 ans";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,455525606469003;40;49
"Faanui";"Bora Bora";"40 - 49 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,544474393530997;40;49
"Faanui";"Bora Bora";"50 - 59 ans";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,429906542056075;50;59
"Faanui";"Bora Bora";"50 - 59 ans";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,570093457943925;50;59
"Faanui";"Bora Bora";"60 ans +";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,511111111111111;60;150
"Faanui";"Bora Bora";"60 ans +";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,488888888888889;60;150
"Faaone";"Tahiti";"0 - 13 ans";"Femme";"Non concerné";"Propriétaire du sol et du logement";0,416470588235294;0;13
"Faaone";"Tahiti";"0 - 13 ans";"Homme";"Non concerné";"Propriétaire du sol et du logement";0,583529411764706;0;13
"Faaone";"Tahiti";"14 - 19 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,444933920704846;14;19
"Faaone";"Tahiti";"14 - 19 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,555066079295154;14;19
"Faaone";"Tahiti";"20 - 29 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,5;20;29
"Faaone";"Tahiti";"20 - 29 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,5;20;29
"Faaone";"Tahiti";"30 - 39 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,521400778210117;30;39
"Faaone";"Tahiti";"30 - 39 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,478599221789883;30;39
"Faaone";"Tahiti";"40 - 49 ans";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,448071216617211;40;49
"Faaone";"Tahiti";"40 - 49 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,551928783382789;40;49
"Faaone";"Tahiti";"50 - 59 ans";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,447257383966245;50;59
"Faaone";"Tahiti";"50 - 59 ans";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,552742616033755;50;59
"Faaone";"Tahiti";"60 ans +";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,483333333333333;60;150
"Faaone";"Tahiti";"60 ans +";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,516666666666667;60;150
"Faaone";"Tahiti";;"Homme";"Veuf,veuve";"Propriétaire du sol et du logement";1;;150
"Faie";"Huahine";"0 - 13 ans";"Femme";"Non concerné";"Propriétaire du sol et du logement";0,525773195876289;0;13
"Faie";"Huahine";"0 - 13 ans";"Homme";"Non concerné";"Propriétaire du sol et du logement";0,474226804123711;0;13
"Faie";"Huahine";"14 - 19 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,424242424242424;14;19
"Faie";"Huahine";"14 - 19 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,575757575757576;14;19
"Faie";"Huahine";"20 - 29 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,476190476190476;20;29
"Faie";"Huahine";"20 - 29 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,523809523809524;20;29
"Faie";"Huahine";"30 - 39 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,481481481481481;30;39
"Faie";"Huahine";"30 - 39 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,518518518518518;30;39
"Faie";"Huahine";"40 - 49 ans";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,490909090909091;40;49
"Faie";"Huahine";"40 - 49 ans";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,509090909090909;40;49
"Faie";"Huahine";"50 - 59 ans";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,5;50;59
"Faie";"Huahine";"50 - 59 ans";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,5;50;59
"Faie";"Huahine";"60 ans +";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,422222222222222;60;150
"Faie";"Huahine";"60 ans +";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,577777777777778;60;150
"Fakahina";"Fakahina";"0 - 13 ans";"Femme";"Non concerné";"Propriétaire du sol et du logement";0,71875;0;13
"Fakahina";"Fakahina";"0 - 13 ans";"Homme";"Non concerné";"Propriétaire du sol et du logement";0,28125;0;13
"Fakahina";"Fakahina";"14 - 19 ans";"Femme";"Non concerné";"Propriétaire du sol et du logement";0,0909090909090909;14;19
"Fakahina";"Fakahina";"14 - 19 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,909090909090909;14;19
"Fakahina";"Fakahina";"20 - 29 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,44;20;29
"Fakahina";"Fakahina";"20 - 29 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,56;20;29
"Fakahina";"Fakahina";"30 - 39 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,333333333333333;30;39
"Fakahina";"Fakahina";"30 - 39 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,666666666666667;30;39
"Fakahina";"Fakahina";"40 - 49 ans";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,578947368421053;40;49
"Fakahina";"Fakahina";"40 - 49 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,421052631578947;40;49
"Fakahina";"Fakahina";"50 - 59 ans";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,307692307692308;50;59
"Fakahina";"Fakahina";"50 - 59 ans";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,692307692307692;50;59
"Fakahina";"Fakahina";"60 ans +";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,472222222222222;60;150
"Fakahina";"Fakahina";"60 ans +";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,527777777777778;60;150
"Fakahina";"Fakahina";;"Femme";"Veuf,veuve";"Propriétaire du sol et du logement";1;;150
"Fakarava";"Fakarava";"0 - 13 ans";"Femme";"Non concerné";"Propriétaire du sol et du logement";0,510752688172043;0;13
"Fakarava";"Fakarava";"0 - 13 ans";"Homme";"Non concerné";"Propriétaire du sol et du logement";0,489247311827957;0;13
"Fakarava";"Fakarava";"14 - 19 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,459459459459459;14;19
"Fakarava";"Fakarava";"14 - 19 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,540540540540541;14;19
"Fakarava";"Fakarava";"20 - 29 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,5;20;29
"Fakarava";"Fakarava";"20 - 29 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,5;20;29
"Fakarava";"Fakarava";"30 - 39 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,453237410071942;30;39
"Fakarava";"Fakarava";"30 - 39 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,546762589928058;30;39
"Fakarava";"Fakarava";"40 - 49 ans";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,459677419354839;40;49
"Fakarava";"Fakarava";"40 - 49 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,540322580645161;40;49
"Fakarava";"Fakarava";"50 - 59 ans";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,517647058823529;50;59
"Fakarava";"Fakarava";"50 - 59 ans";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,482352941176471;50;59
"Fakarava";"Fakarava";"60 ans +";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,5;60;150
"Fakarava";"Fakarava";"60 ans +";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,5;60;150
"Fakarava";"Toau";"20 - 29 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,166666666666667;20;29
"Fakarava";"Toau";"20 - 29 ans";"Homme";"Célibataire";"Non renseigné";0,833333333333333;20;29
"Fakarava";"Toau";"30 - 39 ans";"Homme";"Célibataire";"Non renseigné";1;30;39
"Fakarava";"Toau";"40 - 49 ans";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,333333333333333;40;49
"Fakarava";"Toau";"40 - 49 ans";"Homme";"Célibataire";"Non renseigné";0,666666666666667;40;49
"Fakarava";"Toau";"50 - 59 ans";"Homme";"Célibataire";"Non renseigné";1;50;59
"Fangatau";"Fangatau";"0 - 13 ans";"Femme";"Non concerné";"Propriétaire du sol et du logement";0,633333333333333;0;13
"Fangatau";"Fangatau";"0 - 13 ans";"Homme";"Non concerné";"Propriétaire du sol et du logement";0,366666666666667;0;13
"Fangatau";"Fangatau";"14 - 19 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,357142857142857;14;19
"Fangatau";"Fangatau";"14 - 19 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,642857142857143;14;19
"Fangatau";"Fangatau";"20 - 29 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,555555555555556;20;29
"Fangatau";"Fangatau";"20 - 29 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,444444444444444;20;29
"Fangatau";"Fangatau";"30 - 39 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,35;30;39
"Fangatau";"Fangatau";"30 - 39 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,65;30;39
"Fangatau";"Fangatau";"40 - 49 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,428571428571429;40;49
"Fangatau";"Fangatau";"40 - 49 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,571428571428571;40;49
"Fangatau";"Fangatau";"50 - 59 ans";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,294117647058824;50;59
"Fangatau";"Fangatau";"50 - 59 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,705882352941177;50;59
"Fangatau";"Fangatau";"60 ans +";"Femme";"Veuf,veuve";"Propriétaire du sol et du logement";0,652173913043478;60;150
"Fangatau";"Fangatau";"60 ans +";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,347826086956522;60;150
"Fare";"Huahine";"0 - 13 ans";"Femme";"Non concerné";"Propriétaire du sol et du logement";0,476315789473684;0;13
"Fare";"Huahine";"0 - 13 ans";"Homme";"Non concerné";"Propriétaire du sol et du logement";0,523684210526316;0;13
"Fare";"Huahine";"14 - 19 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,483870967741935;14;19
"Fare";"Huahine";"14 - 19 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,516129032258065;14;19
"Fare";"Huahine";"20 - 29 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,5;20;29
"Fare";"Huahine";"20 - 29 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,5;20;29
"Fare";"Huahine";"30 - 39 ans";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,528846153846154;30;39
"Fare";"Huahine";"30 - 39 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,471153846153846;30;39
"Fare";"Huahine";"40 - 49 ans";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,463768115942029;40;49
"Fare";"Huahine";"40 - 49 ans";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,536231884057971;40;49
"Fare";"Huahine";"50 - 59 ans";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,466666666666667;50;59
"Fare";"Huahine";"50 - 59 ans";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,533333333333333;50;59
"Fare";"Huahine";"60 ans +";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,49009900990099;60;150
"Fare";"Huahine";"60 ans +";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,50990099009901;60;150
"Fatu Hiva";"Fatu Hiva";"0 - 13 ans";"Femme";"Non concerné";"Propriétaire du sol et du logement";0,468085106382979;0;13
"Fatu Hiva";"Fatu Hiva";"0 - 13 ans";"Homme";"Non concerné";"Propriétaire du sol et du logement";0,531914893617021;0;13
"Fatu Hiva";"Fatu Hiva";"14 - 19 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,416666666666667;14;19
"Fatu Hiva";"Fatu Hiva";"14 - 19 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,583333333333333;14;19
"Fatu Hiva";"Fatu Hiva";"20 - 29 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,52;20;29
"Fatu Hiva";"Fatu Hiva";"20 - 29 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,48;20;29
"Fatu Hiva";"Fatu Hiva";"30 - 39 ans";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,388888888888889;30;39
"Fatu Hiva";"Fatu Hiva";"30 - 39 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,611111111111111;30;39
"Fatu Hiva";"Fatu Hiva";"40 - 49 ans";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,511363636363636;40;49
"Fatu Hiva";"Fatu Hiva";"40 - 49 ans";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,488636363636364;40;49
"Fatu Hiva";"Fatu Hiva";"50 - 59 ans";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,39622641509434;50;59
"Fatu Hiva";"Fatu Hiva";"50 - 59 ans";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,60377358490566;50;59
"Fatu Hiva";"Fatu Hiva";"60 ans +";"Femme";"Veuf,veuve";"Propriétaire du sol et du logement";0,555555555555556;60;150
"Fatu Hiva";"Fatu Hiva";"60 ans +";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,444444444444444;60;150
"Fetuna";"Raiatea";"0 - 13 ans";"Femme";"Non concerné";"Propriétaire du sol et du logement";0,572916666666667;0;13
"Fetuna";"Raiatea";"0 - 13 ans";"Homme";"Non concerné";"Propriétaire du sol et du logement";0,427083333333333;0;13
"Fetuna";"Raiatea";"14 - 19 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,651162790697674;14;19
"Fetuna";"Raiatea";"14 - 19 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,348837209302326;14;19
"Fetuna";"Raiatea";"20 - 29 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,567164179104478;20;29
"Fetuna";"Raiatea";"20 - 29 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,432835820895522;20;29
"Fetuna";"Raiatea";"30 - 39 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,516129032258065;30;39
"Fetuna";"Raiatea";"30 - 39 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,483870967741935;30;39
"Fetuna";"Raiatea";"40 - 49 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,442307692307692;40;49
"Fetuna";"Raiatea";"40 - 49 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,557692307692308;40;49
"Fetuna";"Raiatea";"50 - 59 ans";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,5;50;59
"Fetuna";"Raiatea";"50 - 59 ans";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,5;50;59
"Fetuna";"Raiatea";"60 ans +";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,452830188679245;60;150
